Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Region,Year,Month
-0.9158593628020754,-0.85893583774331,-0.8591975637285296,-0.900865081804047,0.5612278234843997,1.3221054521839826,0.14705086340731277,0.8832535495454454,0.34914537711587107,North,2016,3
-1.5404879775902394,-1.5870385020417794,-1.5630214759929548,-1.5795064957767586,1.2630539756164494,2.0882481038862264,1.1023419933067093,1.908449437032994,0.9944282471963846,North-East,2016,3
-1.6281238218240377,-1.7271416968628819,-1.6435406572866411,-1.6390038249693344,0.9919444276455004,-0.07715727594597979,1.8564163950976762,0.4213631382055157,0.6945094205761523,South-East,2016,3
-0.882723092418971,-1.0712603695073095,-1.0722378966208959,-1.0060183481022904,1.2630539756164494,1.0409058410773724,1.6493389605407285,0.5508932743986823,0.28285612766706897,South-West,2016,3
-1.0716196746567934,-1.1271422382713379,-1.1012686220220662,-1.082544426748814,0.6641413199791341,1.4450250363538542,0.5299487404711245,-0.43530969329539315,-0.5530832023631489,West,2016,3
-0.19732102725276351,0.32385571498674703,0.14610769010558736,0.06081362809011248,1.0672989788348528,1.0551622642450722,0.9364195754712968,-0.8647338937621373,-0.21620270152238155,Central,2016,4
-1.1410669477011677,-1.0422478493504599,-1.0342309261672882,-1.075845074988307,2.4723415770683808,2.4332087350667138,2.297009430572557,-0.9176504690677301,-1.386321736959214,Central Business District and Surrounding,2016,4
-0.7652674393645545,-0.698891701859509,-0.7856119787726632,-0.8124178941589234,1.952993001820286,2.2441333366105813,1.6766019834871317,-0.29786940408517687,-0.6865910039930628,East,2016,4
-1.2155629270660488,-1.0371231312388833,-1.0763277601203425,-1.1569652764450205,1.4047062293806845,1.154174141072146,1.558557317367792,0.7445525444064777,0.2262773969916191,Islands,2016,4
0.12912367379541395,0.7651763497920947,0.7234356951024432,0.5245711112934807,1.0905419047786173,2.2696527214997273,0.20162031897974747,-0.4528146704086336,-0.8568846075087703,North,2016,4
-0.8724713522325123,-0.5079959331777636,-0.5810708930472114,-0.7043999416787221,2.110306058738054,3.2057499384061137,1.6146958196863086,0.3637607161126402,0.3779719982543058,North-East,2016,4
-0.9298810976457434,-0.8551956198289277,-0.8069080241579888,-0.8598091696436511,1.6620716160918243,-0.1906474205430636,1.9255724356555497,-0.049196086111236215,-0.22295468605657226,South-East,2016,4
0.23266625112414158,0.7129682791298962,0.7392839146027399,0.6473187844441739,2.0887563341239965,1.180439216137946,1.9780580933729235,-0.14776617747051018,-0.12640129688710142,South-West,2016,4
0.3061370565626425,0.7745106586046534,0.7422200804989195,0.6752534103395554,1.1969933287270373,1.861922637319603,0.6884932811325458,-0.8816810324316299,-0.7977736939994123,West,2016,4
0.1823555598841779,0.5362068150216864,0.49293356374404995,0.46571420410389835,1.1921484013328203,1.4618633444218425,0.8757289674846374,-1.0742580943519877,-0.43198307899670535,Central,2016,5
0.02753223505063045,0.6549225747976428,0.484466268816803,0.3237882830775452,2.4601068970425697,2.1791749194305123,1.7548312405793374,-0.8889998757146808,-0.686162651299394,Central Business District and Surrounding,2016,5
-0.2582645524644399,0.04894526216305808,-0.11032125294816783,-0.07224081636586079,1.8803495536099484,1.877208074930396,1.494356484472409,-0.6627405149643548,-0.4951468122105304,East,2016,5
-0.5698796629785281,-0.3967812732491255,-0.4673854777513782,-0.4961592885440729,1.32283709470594,0.993758601454458,1.2937909378946535,0.8537996670155583,0.5433520741013775,Islands,2016,5
0.3492715293952883,0.8650773673175626,0.6785750086873193,0.5314091720662403,0.6883017344352267,1.8541957324025307,-0.30422164364480897,-0.739387546830905,-0.09178892460508568,North,2016,5
0.6490853277521019,0.6893284481899233,0.5448556545642022,0.4830675921212883,1.9304005502642387,2.6742209406910344,1.1726701799991182,-0.23432042394537636,0.6664124493433775,North-East,2016,5
-0.34301857130011776,-0.09301770989422431,-0.1663971108556398,-0.21767873255418851,1.7635639033698334,-0.31289347406057366,1.9931656308501426,0.14724121943358243,0.15543963422019552,South-East,2016,5
-0.2140450646570688,0.06196369993366147,-0.022612859182244715,-0.09042055593743371,2.101408104926607,0.7277134613451841,1.817345176231206,-0.040527273445688045,1.032979904551571,South-West,2016,5
0.3906091918045387,0.6906568600073111,0.6472505822786712,0.6232227592683162,1.1304535924783083,1.5858680671092629,0.46409202935832616,-0.9738471358793251,-0.5146404471022062,West,2016,5
-0.24517875465870245,-0.32414665247596663,-0.2583285013386305,-0.215117042236692,0.2527190625916121,-0.14888843657877232,0.40146956950738855,-1.1173846014524023,-0.8208429749976305,Central,2016,6
-0.3962780156045396,-0.5704534412161771,-0.5372406600097022,-0.4251756690210957,1.403474817284447,0.7593694646445796,1.364379594776914,-0.503656085794563,-0.36204558204519816,Central Business District and Surrounding,2016,6
-0.5079853714840757,-0.5605242990102012,-0.450199265513844,-0.5006388038796874,0.9703251792820868,0.39861824786402533,1.0884934213232824,-0.6848867099590874,-0.6631841210335805,East,2016,6
0.2654718198438304,-0.074957209509729,0.12021283109562439,0.33479253420081156,0.42144548317234093,-0.2950448804537955,0.6484213383401863,0.8071531985071038,0.5816568842788974,Islands,2016,6
-0.1536193229644761,-0.3782764930065373,-0.43843691531588636,-0.44502877109508804,-0.4002378673268581,0.03554707941009951,-0.7350468834871273,-0.8735533231872521,-0.5321956093218178,North,2016,6
0.8662238009828619,0.09159614583590432,0.2777045146920522,0.31259121619457425,0.7785325448800537,1.1247605743321374,0.5569078714359708,-0.31585412255886414,-0.24658663496463476,North-East,2016,6
-0.9421831859925147,-1.1678034563442956,-1.135758584026484,-1.0835301467093037,1.1578078584174356,-1.2381019315008104,1.80445167776001,0.5214728631590456,0.9917274537878269,South-East,2016,6
0.7794257329636574,0.36320623284641307,0.646175623979886,0.8812865231640661,1.2698664626140714,-0.5247192922574012,1.6752561986340784,-0.11352604050806794,0.6264450526094498,South-West,2016,6
0.984665573753993,0.5547425912921053,0.6928712715575773,0.8230995517269153,0.11780122545143816,-0.1842675769307139,0.09597610506243695,-0.9662437947222671,-0.919872091627079,West,2016,6
0.03640605307476685,0.07973490175227962,0.07420187029269945,0.04592749084936134,0.024291886001815203,-0.20849601414984545,-0.15965815685180246,-0.9125964508499232,-0.25359998614548734,Central,2016,7
0.08656241707683805,-0.07875942005630385,-0.1453087539138265,-0.1057080641087322,1.2255157281257352,0.963449659459778,0.8874503319333708,-0.03751494479111558,0.3501581748972801,Central Business District and Surrounding,2016,7
-0.4861951289612467,-0.6162563268310295,-0.6583706288960511,-0.6047818075566463,0.7708858763288371,0.3045108593060941,0.4732954749315522,-0.4863519305086206,-0.3747001074863352,East,2016,7
0.5616148337349066,0.6171587712934112,0.5423793700304861,0.4956694570690492,0.22878767439037972,-0.354615041975234,0.21048730319961315,0.6717490205192631,0.7392503965812823,Islands,2016,7
0.7528593953225641,1.5411062776509643,1.4165476806406017,1.3299748910272886,-0.0823541191078665,0.42630789934852903,-1.0114105876408381,-0.6957087796276011,0.14341899662889043,North,2016,7
0.4873723921069431,1.0017709702507374,0.7346508665947917,0.5574392539001982,0.8376205299146665,1.4618633444218425,0.047419265593068444,-0.07165467068427195,0.8820403642908796,North-East,2016,7
-0.2901063635885063,-0.28395480661307765,-0.2785488271163151,-0.24577469384998396,0.8709878567075813,-1.2895148826549185,1.3523977480262521,0.6372466974898802,0.2580262476199429,South-East,2016,7
0.4817504699799184,0.5678230222714323,0.5496484628790268,0.6301582118022353,0.9961153354134635,-0.6631301231905383,0.9460571420649694,0.036789164926888995,0.7925221095569444,South-West,2016,7
1.0503206908516578,1.244851219682088,1.2752958555717506,1.198327915967035,0.009248961109509238,-0.18613849424952036,-0.3919148165000924,-0.8240507205021024,-0.5854854696081268,West,2016,7
-0.8563955945947425,-0.6336273084318069,-0.6581658787124803,-0.728019830551034,0.8685232223375069,0.11311550917659391,0.8180101299654031,-0.5947539284077014,0.11895713286040417,Central,2016,8
-0.8956204431447862,-0.7222422342336045,-0.806716312057176,-0.8048016849073364,1.8011021508605476,0.993758601454458,1.6923172928153962,0.29283710959247167,0.05677352659715518,Central Business District and Surrounding,2016,8
-0.7046328109798037,-0.3970769303736946,-0.47439772513890616,-0.5748756537462142,1.4632579363739329,0.7759832555352818,1.054154160338351,-0.11114964769181987,-0.04058574374138565,East,2016,8
-0.6835615418666426,-0.5919834586811819,-0.5003216569651111,-0.5190327064189378,0.7365627111183323,-0.07851369126310934,0.8683488495766248,1.1568399416806978,1.0313245797552553,Islands,2016,8
-0.6395023515006388,-0.43927313299546983,-0.4621185982219614,-0.5536087025142126,0.6374165562273466,0.7411841057116226,-0.5015312583450453,-0.5074382320244479,0.13202054097066132,North,2016,8
-0.6803338967687368,-0.31123153479813265,-0.3092228011335089,-0.4465781806914664,2.084446378857317,2.2465281203832186,1.0124782032371038,0.3761782068305631,0.8500228852558006,North-East,2016,8
-0.8735652102558936,-0.6833299789796002,-0.7129247387127742,-0.7633887469857444,1.3214468007365114,-1.228896998665562,1.5829178993685942,1.6815206694653673,1.003576098059894,South-East,2016,8
-1.002436962943152,-0.9633933082578764,-0.9217437133958922,-0.926688575461269,1.6384364246639465,-0.4172909339713055,2.0166083597476137,0.3048864254558564,0.7676922274842225,South-West,2016,8
-0.6980668355120618,-0.6797182876630704,-0.623391390895015,-0.6403084896759564,0.903662273378088,0.3067559580007139,0.5136690689714472,-0.5169772733345955,-0.6033963810996494,West,2016,8
-0.2655683269200949,-0.07010702904479998,-0.013506523027492844,-0.14778117543614824,0.45959650163751503,0.658451916584294,-0.6139261255915918,-1.1645944873680127,-0.4896581025026634,Central,2016,9
0.2705976900908358,0.5297595881920464,0.6996633651834018,0.5469859036849691,1.2310769427929678,0.8463673444236084,0.34696522845439437,1.3121087530190798,1.4184529176708573,Central Business District and Surrounding,2016,9
-0.2395972516580452,-0.24919764259925822,-0.12478561798434315,-0.2317238635774923,0.7526728649993164,0.8138881358335777,-0.09176108178772523,-0.5054330906946807,0.09939440085288997,East,2016,9
-0.1876551008263941,-0.07239484987740996,0.03700967727044104,-0.01530517749078155,0.23404261993894698,-0.21500682437565183,-0.3218905217892448,1.1812968279605054,1.6185867624982067,Islands,2016,9
-0.9470527625272609,-0.9512840942220129,-0.847519087212521,-0.8521240983069079,-0.12871121564927326,0.7489297186535085,-1.4254352034916946,-0.45904014985635055,0.7966649305234563,North,2016,9
-0.6428323696569312,-0.23126112747914765,-0.20962824240806469,-0.3201463556288939,1.0759188635085395,2.116536443484079,-0.25460120646413636,-0.03674512721580288,1.4441104621417362,North-East,2016,9
-0.8034429674492112,-0.830426146458007,-0.6996023699449176,-0.7661651478322788,0.6837137229606276,-1.0119074419873941,0.4236750377508753,0.6573958321384427,1.0261625783557144,South-East,2016,9
-0.07898665355821301,0.3747368497505218,0.3292112290709114,0.13839625692914984,1.0285094590137447,-0.5247192922574012,0.42771239231003494,0.5287359214771358,2.5055225370577925,South-West,2016,9
-0.4710349179575248,-0.26692345990974164,-0.2889061243209423,-0.38212975480173894,0.27929705973023383,0.1532842066340663,-0.7552336683950023,-0.6478796932075181,-0.15205884135798045,West,2016,9
0.2949416825366793,0.7019120266164444,0.5071299088385198,0.3143028580392361,0.3245978400678747,0.3269619193304982,-0.2925002791960756,-1.0697396015257663,-0.4463582749470155,Central,2016,10
0.7661535874293741,1.2658592933953734,1.0624789610341565,0.7780751838058724,0.9710898370863207,0.40105043724655,0.2935679069044181,1.4977686149997094,1.568129183105225,Central Business District and Surrounding,2016,10
0.23611026904251695,0.2716756879379212,0.31324889481099966,0.1384641360936325,0.6874675528816369,0.694036855648954,-0.0033733177221350543,-0.6205679122439739,-0.29019138959952173,East,2016,10
0.17552106642653884,0.43887848913781485,0.2802926313960084,0.13930524413828038,0.06183013349252944,-0.6328211811958583,-0.31985013361381237,1.4706576574198338,1.5245679889029153,Islands,2016,10
0.21604851083685328,0.5370204672382165,0.5608516526715143,0.4523892814981961,-0.2926977379256244,0.23098361345376425,-1.0797852055170714,-0.27649302666575704,0.3911819298451953,North,2016,10
0.1708912483671049,0.3694468177609222,0.43845530801387766,0.26738977269347214,0.8918424343369199,1.4214514217622667,0.10211896231647381,-0.30862453366338094,0.6886286588726974,North-East,2016,10
0.0353037152218883,0.2008270438405088,0.09912447415381109,-0.040839447700573274,0.5957073880388236,-1.141337836383072,0.3443604781075491,0.3500713568308096,1.05062218763634,South-East,2016,10
0.6444555093851154,1.2162652418353477,1.0155094383899739,0.7772488322516894,0.8543041868462011,-0.8180424759859878,0.500645329349289,0.8953028622960908,3.2049410832102065,South-West,2016,10
0.3011949090860822,0.4891422723664201,0.4352592830681746,0.3137594089609929,0.11332451403904462,-0.323644084368024,-0.615238505339616,-0.5671207704524495,-0.027638388077709818,West,2016,10
1.1322741371223273,1.6957683724110477,1.4599936626451453,1.4338332427217302,-0.9411361671890106,-0.5803979340632097,-0.9692136780478108,-1.371072888946862,-0.9319131330424881,Central,2016,11
0.9123566328983588,1.3311374630276216,1.1305368401744211,1.1438598072209514,-0.0619070512439243,-0.30548462644486646,-0.1859661062859704,1.8609885232885313,1.3738898152888857,Central Business District and Surrounding,2016,11
1.0833453222434326,1.173399843718679,1.2791388709148301,1.3113156782940285,-0.5273812890972093,-0.5490786960899895,-0.530487379917768,-0.8259975773369101,-0.7453332753147528,East,2016,11
0.9519966941530299,0.8590227597230997,1.0651629335656534,1.1637129092949434,-0.9626858918030681,-1.5562241889644002,-0.6257017521398639,0.8943099107751388,0.8224214233119838,Islands,2016,11
-0.09990020405527657,-0.02082736897915832,0.005437052139948965,-0.01962803033384228,-1.228465940768359,-0.5595184420810642,-1.3870802927874157,-0.4408825012596605,0.1457502727924973,North,2016,11
0.15885372104351417,0.6796576079454633,0.5005701048972477,0.6942831115426522,-0.28171433023019815,0.1886633469860079,-0.4322449887482821,-0.445551611156722,0.24833388223402403,North-East,2016,11
0.3037449837602033,0.5143854321277243,0.5005701048972477,0.46373095991275554,-0.350673472268887,-1.840127287132606,0.24603125546672955,-0.3978229351833772,0.29694817574163007,South-East,2016,11
0.3269822615776865,0.6937505839053607,0.5035416462485608,0.449214713243261,-0.19551539298445866,-1.3598989715432452,-0.10521894243032984,0.15313199593955995,1.5919789382273708,South-West,2016,11
0.6906259515526583,1.0064337245736061,0.9486922916604563,0.9632511572274538,-0.962855337355487,-0.7992126193342693,-1.2583488878453624,-0.7307131558244974,-0.5659555340183692,West,2016,11
0.18643420932472451,0.37089331059030844,0.3346111263735734,0.2708329053860368,-1.1122827564202638,-0.30110666676478365,-0.952803765397167,-0.9447279578475472,-0.5744281870361373,Central,2016,12
-0.13170044088687927,-0.052722543362035273,-0.17694128932654643,-0.14289389480606032,0.09936838098324828,0.562698117445092,0.17635426241707156,2.46573025836166,1.6275902147308292,Central Business District and Surrounding,2016,12
0.5134505515121114,0.5947455074204896,0.607504506935768,0.5577934046760634,-0.5408672414534098,0.2820597888419469,-0.4891587123656379,-0.37556517274891427,-0.4803360058576495,East,2016,12
-0.13991095583419105,-0.12820383418851813,-0.09989276266794304,-0.08980791546871109,-0.9438640401704331,-1.0130764429844885,-0.5407372119426015,2.033184086407584,1.8772747231010134,Islands,2016,12
0.10838870256565775,0.39176414113589303,0.31048732404684276,0.22772488656508819,-1.120624584886031,-0.06537046865018978,-1.435333240275223,-0.06512795833997058,0.16230052287422644,North,2016,12
0.4506645477571264,0.7376826476826319,0.6052450403116012,0.45579798276392947,-0.2343049128055669,0.9028317754704178,-0.4878563493042899,-0.0586012459956692,0.8212724974063718,North-East,2016,12
0.5168048075504167,0.5889004941556164,0.6435875072759298,0.6194156385238297,-0.3594323915114492,-0.8348807736142256,0.03569790114433508,-0.37690398544969367,0.550757477277818,South-East,2016,12
-0.3529396104382649,-0.3546263300572876,-0.26896321048666566,-0.24660104540416694,-0.07998101507473301,-0.6429241618607504,0.3326391136588157,0.8882740967842758,1.8504057266406886,South-West,2016,12
-0.1406293759574357,0.044251538909308254,-0.08984911401449773,-0.0517000717499389,-0.6727526432323713,-0.05149338409282313,-0.7787572332862899,-0.43012179365187087,-0.28964687507711223,West,2016,12
1.1172063209531335,0.779780586963681,0.7973099502798725,0.9198942492894954,-1.4647251610245928,-0.90055014793603,-1.1051814911186368,-1.0576902862849296,-0.48392980535162594,Central,2017,1
0.11235711822091655,-0.21824268913201336,-0.14243306883578535,-0.12430097964952307,-0.3761160613728248,-0.2893198594689899,0.22714684573227936,2.224743956657665,1.4642357344465753,Central Business District and Surrounding,2017,1
1.0413915549495092,0.8253578455026698,0.7551914742950846,0.7635550023796568,-1.0935136326749044,-0.5340364836812925,-0.713166999952937,-0.36150763861254526,-0.9044042387902965,East,2017,1
0.2972852848034801,-0.13802431128425866,-0.13021140736554374,-0.02877471162807219,-0.7920627154224444,-0.9363728104566573,-0.1513076436556783,0.9269627434682765,0.2090793047322255,Islands,2017,1
0.8242908758870153,0.24019232204287327,0.1810814977636523,0.14281723930025494,-1.4804819553098476,-0.4795926445915636,-1.5388719514976608,0.2014631370835259,0.7155821490007345,North,2017,1
0.8961191981400138,0.7376826476826319,0.7950402523421908,0.7830332946679837,-0.5704807512551563,0.1886633469860079,-0.46832073381501643,0.2536768361492109,0.4775746703697478,North-East,2017,1
0.24695254699099017,-0.08805830450760949,-0.0446597779653152,0.032705862139900024,-0.8599423321946696,-1.7138400392611883,0.0435121400727984,-0.14495467064323656,0.34166374065042476,South-East,2017,1
0.06771244286813446,-0.5368844680702284,-0.48943239653444903,-0.26643348885261237,-0.48038896244937296,-1.087455279796808,0.3326391136588157,0.4283919037173306,0.3468910857372256,South-West,2017,1
0.4525164749193897,0.029107641193129214,0.012648516849905561,0.06251355212166812,-0.9853478671084713,-0.537853160857914,-0.9449895264687037,-0.5404064966876945,-0.8194599084753174,West,2017,1
-0.34356524104529645,-0.3930427422639964,-0.34977582865115814,-0.4005259325064721,-1.8089747018491127,-1.1242589861277064,-1.1785795560923638,-0.7820980655269795,0.2970446325767359,Central,2017,2
-0.0929729565421293,-0.1262501516082713,-0.003424508062693486,-0.09508354083277923,-0.7284095142210456,-0.42330461393276614,-0.14040163992494578,2.789770768534358,2.26187232850913,Central Business District and Surrounding,2017,2
0.3951563346018947,0.430925729261054,0.4126973865371611,0.46922029674653765,-0.9315927040483853,-0.3300925901897597,-0.5059267790973774,0.24788527573173988,-0.9085464399245675,East,2017,2
-0.3506089536590315,-0.6133272036423478,-0.5306961945698107,-0.4009615938427854,-1.4692243444988062,-1.5232064251979232,-0.7762856067644465,2.5985596122900616,1.6484062434809266,Islands,2017,2
-0.01509634361621398,0.0037438267861334123,-0.1615883266438468,-0.19980789136641286,-1.476493112618082,-0.24806602349396503,-1.8533952106852392,1.0855457697218833,1.4348077261391132,North,2017,2
0.17064322227331916,0.26290816832887665,0.24968712614543767,0.29191471363393995,-2.300298689466057,-1.9260026123444516,-1.7739226611253103,1.7470029610417936,1.8625406321288833,North-East,2017,2
-0.21928904233345642,-0.2696965173516878,-0.2809452312737273,-0.29818900790951147,-0.8946503153014815,-1.4449083302648762,-0.08416699194880885,0.5797255645948932,1.323587526154131,South-East,2017,2
-0.7860638269250688,-0.8023012024557213,-0.9049688838482749,-0.9047607399543095,-0.7745875066195982,-0.6544704165294203,-0.07984126097717589,0.9543660246610989,1.301161288697689,South-West,2017,2
-0.44571321827053023,-0.36652413311486887,-0.46176841174872785,-0.44160849188455353,-1.394675167179657,-0.38042708426375,-1.2143390185239988,-0.4428464918590042,-0.3503019486982999,West,2017,2
0.2041671480680495,0.6101983841594782,0.4001128410495495,0.2528643442845389,-1.2269829398465586,-0.3263641184270158,-0.8961504998575903,-1.0682334370428432,-0.674727838226407,Central,2017,3
-0.04439529770139239,0.22624399478938403,0.03585940332837083,-0.02761781937536558,-0.13420293242682282,0.09796103817925386,0.047419265593068444,1.3883206708746043,1.4714233314089327,Central Business District and Surrounding,2017,3
-0.30305095710154323,-0.44672956784514856,-0.515952603018592,-0.5221696950574107,-0.6430546886459741,-0.07378962268418031,-0.37064270481694767,-0.16737978485984328,-0.9619050144891536,East,2017,3
-0.8311336895157097,-0.9584339028712616,-0.9605654612808493,-0.9473473700796438,-0.9732761806449479,-1.1719274196294827,-0.4280122664066388,1.5575131374138322,0.7738996974960036,Islands,2017,3
0.6952181584373898,0.8864648012096473,0.889937858580351,0.8458360312300518,-1.1737411690111414,0.044078481592990035,-1.638503537199824,0.04180971278826741,0.45143795303812506,North,2017,3
-0.23388714231825894,-0.22196224302784176,-0.28334163543113966,-0.3251044664910055,-0.2699734407917061,-0.25521745829277237,0.008348046726598307,0.4504823140583762,0.1345302599497779,North-East,2017,3
-0.45521906038921284,-0.34335793437138024,-0.46265216652597707,-0.4742001771007305,-0.48873079091514027,-1.5656629929893415,0.1450972945911415,-0.08872453378648713,0.004500093959504023,South-East,2017,3
-0.5460691693545269,-0.3819030582423426,-0.45875842251725507,-0.5399559339803852,-0.38862881053640075,-0.5957769222378324,0.21933259469173924,-0.03751494479111558,0.06461454220176215,South-West,2017,3
0.16267095879549726,0.21222413793046052,0.13728260230251305,0.06324909571563463,-0.9822037696495326,-0.11420153490400568,-0.9430359697646049,-0.9025553551271664,-0.8831681562115512,West,2017,3
0.4613941877846966,0.8760532531607849,0.8201856625112608,0.6988162940396162,-0.6627527826015278,-0.10364953032429158,-0.9218664715875496,-1.2783038126406965,-0.42821503777241576,Central,2017,4
1.2042749389596783,1.3796621426912572,1.334087412264679,1.502816698983917,0.6370538612871798,0.6676812575456674,0.34520984953436684,1.0080978389513293,0.8374445910780751,Central Business District and Surrounding,2017,4
0.5901590805343964,0.7315453840139536,0.8630981314824554,0.8539618241385825,0.03291178360533824,0.6746915260991865,-0.3070868641815102,-0.8885982317488099,-0.8508893105298118,East,2017,4
1.1384840606283018,1.1667325792797194,1.1972276791678835,1.2836757145713342,-0.32215362004865694,-0.620365979602733,-0.32015282649987015,1.9561401612385299,2.000443901183074,Islands,2017,4
0.51397400444861,0.9241341401348921,1.0607056217615496,0.9480277118140213,-0.8155320040740462,0.48209479088052226,-1.3647306302816518,-0.7146924276388801,-0.2873396872959395,North,2017,4
0.6335092963205882,1.7097260515713777,1.932852964467394,1.5729429784380102,-0.4346479210617625,0.8272278135865594,-0.8094496330355189,-0.4154617937223328,0.03497114826691454,North-East,2017,4
0.8190657954485375,1.0742609417409577,1.142423004688211,1.2091829168494221,0.18375990762308225,-1.3598989715432452,0.4761606954682534,-0.2245470907627758,0.404304740570926,South-East,2017,4
1.3460052474295983,1.4996125876650965,1.6703668248428605,1.6497936948794691,0.29150858241271577,-0.726554377938233,0.1935455977493557,-0.1539916569182274,0.7290752284673702,South-West,2017,4
1.009561165699368,1.349628305637027,1.3844193896370935,1.2898413988128843,-0.43477787888300684,-0.056960668628602315,-0.9088862264295489,-1.0114938075706406,-0.39109519289676137,West,2017,4
0.5116063568274787,0.3947653681547299,0.44416878611658195,0.4420447492087612,0.4006368581941489,0.18066300424193746,0.39312436140046025,-0.8245823836062387,-0.3681617402346041,Central,2017,5
0.5536620232418353,0.5923543659185796,0.437811903969579,0.3827309499037298,1.2138371605157536,0.8776865823968287,1.1625116609136612,-0.06060946520247515,0.3867495783513144,Central Business District and Surrounding,2017,5
0.4366687964618079,0.6209351515285285,0.7301855668422036,0.5242164682887717,0.9523207262708023,0.24838318314572044,0.9239167883409232,-0.48568252431386805,-0.7525934756988678,East,2017,5
0.5065323337318106,0.4344947296215578,0.5152761066008288,0.5926064810071414,0.40911011848291173,-0.3101867402379771,0.7686835680796111,1.0943730980353212,1.2965213784776775,Islands,2017,5
0.41977043231458455,0.8946013256810708,0.6203999004455545,0.5558898443038203,0.06847753229379483,0.4939582363516352,-0.3930511956748222,-0.5902019649137772,0.4430088604529342,North,2017,5
0.30730553444065223,0.23554287924068942,0.3205522215971206,0.3368033236102704,-0.5166064138603418,0.1532842066340663,-0.5913950484146507,0.013694644204255426,0.45143795303812506,North-East,2017,5
0.3580681838004785,0.3726960833391688,0.4485367328305944,0.36207829104661693,1.0545081605335211,-1.2726765745869337,1.5438466926141965,0.7717973840346166,0.9388877233730832,South-East,2017,5
0.5493972579671077,0.15874098051834004,0.23103321161424137,0.45671615132824506,1.1462683253763344,-0.4745411542591157,1.3484906346180545,-0.08269987616606875,0.6154458519646286,South-West,2017,5
0.9290203839187208,0.8999107827244383,0.9870070693581267,1.075242346735673,0.25853396071847196,-0.1202001189927641,0.01469108025720925,-0.7291184547517867,-0.45553857180024965,West,2017,5
-0.8050657202378712,-0.7332142146568815,-0.7412807389853295,-0.7536870770938284,0.6427692384360205,0.5234312052463298,0.554485456278057,-0.7952160400330579,-0.5763951416074108,Central,2017,6
-0.9700247544210081,-0.8112309284415338,-0.8777558225654847,-0.9639396443481831,1.6728464783988508,1.1091009553455273,1.053502978807677,-0.5742115196391114,-1.1341350893885098,Central Business District and Surrounding,2017,6
-0.8963287770933477,-0.8672436362686344,-0.8592610291626522,-0.9006742338069564,1.0382897192430387,0.4874006978227712,1.1020548038776625,-0.45059128493605966,-1.1471889285853274,East,2017,6
-0.9584617069579683,-0.9820906411548008,-0.9030779031909535,-0.9317693869469851,0.6083922721615235,-0.12762228772435652,0.9574474955944511,0.6407945546487774,0.3381352848437084,Islands,2017,6
-0.47850349303398615,-0.37190520105451913,-0.4173742668113654,-0.47777375274240513,0.3697214428088065,1.0127891831023426,-0.3962649896406686,-0.511207362021904,-0.24204779993761294,North,2017,6
-0.397815776647886,-0.8001048949407017,-0.9227981310646903,-0.9067734971263828,0.4580671601693653,0.8138881358335777,0.6013188200350253,0.0037204891943565786,0.05252631048652612,North-East,2017,6
-1.20531118687959,-1.288234344073493,-1.247686635946679,-1.2406471686034837,1.1319481785366983,-1.2381019315008104,1.9013482840764426,0.7715296199380909,-0.24658663496463476,South-East,2017,6
-0.26424856257287954,-0.23351423654262934,-0.16990522607631775,-0.18537787581267115,1.3991648620177626,-0.2672055543310178,1.7963769565296182,0.10955363980554217,0.3320584981552575,South-West,2017,6
-0.2632660965764042,-0.15078282473554805,-0.17364005221009446,-0.24473618244206757,0.7684076009776271,0.4794708338038875,0.6644258719262308,-0.648052139299494,-1.2933122750953676,West,2017,6
-0.4182650051187462,-0.42064531069295935,-0.3546285869182855,-0.3413088333061452,0.5998783087366277,-0.02327471935971596,0.7311654806916309,-0.8096752181352974,-0.7560783690474098,Central,2017,7
-0.6744462833641649,-0.9073297763541166,-0.7514392552383541,-0.7934022681646836,1.1341031432401971,0.5958134406378534,1.320977981789629,-0.3381620906836075,-0.5745643151603411,Central Business District and Surrounding,2017,7
-0.8136761422465936,-0.8566508136618303,-0.8588620672178089,-0.8836856626764734,0.7291767081403188,-0.24778538224223434,0.9356381527896566,0.09469281773743177,-0.4208749742320454,East,2017,7
-0.735626991301406,-0.9059142916597085,-0.8175532530076127,-0.7804355014099736,0.14837097449581396,-0.6828055679482945,0.6124372332388803,0.3557959342021627,-0.7802172799617423,Islands,2017,7
-0.8307470991573822,-0.8937257613928158,-0.8271910848163913,-0.8405193917803866,0.12869513279479677,0.03555409491940738,-0.49567058823275323,-0.22052712872779578,0.023965068699561352,North,2017,7
-0.7676390402617761,-0.6757478114005449,-0.5651587690675796,-0.6151539473134782,-0.45698548668306505,0.5523145059682161,-0.9793070705017461,0.9886850540118425,0.41942047400304605,North-East,2017,7
-0.8734634559925509,-0.9826110029058813,-0.9040103224527485,-0.8866105129794135,0.7871524424835814,-1.7426896613625062,1.7802275261809029,1.7126480667039512,0.5403027911554064,South-East,2017,7
-0.7345689102113547,-0.7910539804416349,-0.7376998710756537,-0.7217533293118583,1.0545081605335211,-0.6934390547454716,1.7978095728540051,0.4293960144101926,-0.028170803717823326,South-West,2017,7
